년도,월,순위,타이틀,가수,프로듀서
2020,3,87,TT,TWICE (트와이스),"블랙아이드필승,라도"
2020,3,88,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,3,89,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2020,3,90,I Don't Care,2NE1,"TEDDY,KUSH"
2020,3,91,FLOWER SHOWER,현아,"싸이,유건형,Space One,Anna Timgren"
2020,3,92,DAZZLE DAZZLE,위키미키 (Weki Meki),"stainboys,Anna Timgren"
2020,3,93,나비효과 (Butterfly Effect),EXO,"Greg Bonnick,Hayden Chapman,Adrian Mckinnon,LDN Noise"
2020,3,94,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2020,3,95,Howling,VICTON (빅톤),"히든사운드,한강,NANO,WWW"
2020,3,96,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2020,3,97,9와 4분의 3 승강장에서 너를 기다려 (Run Away),투모로우바이투게더,"Slow Rabbit,Supreme Boi,Melanie Fontana,Michel 'Lindgren' Schulz,Andreas Carlsson,'Hitman' Bang,Pauline Skott,Peter St James"
2020,3,98,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2020,3,99,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2020,3,100,버스안에서,자자,강원석
2020,4,1,덤더럼 (Dumhdurum),Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,4,2,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2020,4,3,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,4,4,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,4,5,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2020,4,6,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,4,7,Oh my god,(여자)아이들,"빅싼초,전소연"
2020,4,8,Obsession,EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,4,9,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),"Steven Lee,Andreas Johansson,Laurell,Sebastian Thott"
2020,4,10,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,4,11,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,4,12,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,4,13,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,4,14,LION,(여자)아이들,"빅싼초,전소연"
2020,4,15,Stay Tonight,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2020,4,16,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,4,17,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,4,18,Snapping,청하,"박우상,한재완"
2020,4,19,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,4,20,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,4,21,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,4,22,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,4,23,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,4,24,LALALILALA,에이프릴 (APRIL),"moonc,강명신"
2020,4,25,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,4,26,좋은 날,아이유,이민수
2020,4,27,뱉어 (Spit it out),솔라 (마마무),"Dokkun,솔라"
2020,4,28,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,4,29,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,4,30,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,4,31,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,4,32,메아리 (Love Me Now),NCT 127,"Mike Daley,Mitchell Owens,DEEZ,Wilbart 'Vedo' McCoy III"
2020,4,33,LATATA,(여자)아이들,"빅싼초,전소연"
2020,4,34,날 보러 와요 (Come See Me),AOA,"Dokkun,서용배"
2020,4,35,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,4,36,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,4,37,우리집,2PM,"준케이,를"
2020,4,38,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,4,39,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,4,40,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,4,41,비행기,거북이,임성훈
2020,4,42,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,4,43,너랑 나,아이유,이민수
2020,4,44,스물셋,아이유,"이종훈,이채규,IU"
2020,4,45,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,4,46,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,4,47,하루 끝,아이유,"Dokkun,박근태"
2020,4,48,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2020,4,49,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,4,50,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2020,4,51,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,4,52,한(一),(여자)아이들,"빅싼초,전소연"
2020,4,53,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2020,4,54,교차로 (Crossroads),여자친구 (GFRIEND),"노주환,이원종"
2020,4,55,날라리 (LALALAY),선미,"선미,FRANTS"
2020,4,56,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2020,4,57,Senorita,(여자)아이들,"빅싼초,전소연"
2020,4,58,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2020,4,59,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,4,60,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2020,4,61,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2020,4,62,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,4,63,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2020,4,64,Refresh,"지코, 강다니엘","Noah Conrad,Parker James,Steve Aoki,ZICO"
2020,4,65,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2020,4,66,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2020,4,67,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2020,4,68,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,4,69,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,4,70,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,4,71,사이렌 (Siren),선미,"선미,FRANTS"
2020,4,72,8282,다비치,"Dokkun,이현승"
2020,4,73,Mr. Chu (On Stage),Apink (에이핑크),"이단옆차기,SEION,영광의 얼굴들"
2020,4,74,SPACESHIP,IZ*ONE (아이즈원),"권은비,Nmore,Elum,Anchor"
2020,4,75,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,4,76,AYAYAYA,IZ*ONE (아이즈원),"윤종성,Anna Timgren,신민경"
2020,4,77,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,4,78,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,4,79,HER,블락비 (Block B),"ZICO,Poptime"
2020,4,80,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2020,4,81,가시나,선미,"죠리,TEDDY,24"
2020,4,82,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,4,83,벚꽃이 지면,아이오아이 (I.O.I),"Zigzag Note,강명신,진영"
2020,4,84,I Don't Care,2NE1,"TEDDY,KUSH"
2020,4,85,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2020,4,86,SO CURIOUS,IZ*ONE (아이즈원),"TENZO,MUNA,룩원,Shaun Kim"
2020,4,87,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2020,4,88,TT,TWICE (트와이스),"블랙아이드필승,라도"
2020,4,89,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2020,4,90,순정 (純情),코요태,"최준영,조성현,김성태"
2020,4,91,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2020,4,92,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2020,4,93,TTL (Time To Love),"티아라, 초신성",Dokkun
2020,4,94,슬퍼지려 하기 전에,쿨 (COOL),최준영
2020,4,95,으르렁 (Growl),EXO,"Hyuk Shin,John Major,Jordan Kyle,Jarah Gibson,DK"
2020,4,96,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2020,4,97,결혼할까요,씨야,조영수
2020,4,98,"FEVER (Feat. 수퍼비, BIBI)",박진영 (J.Y. Park),"박진영,김승수"
2020,4,99,사랑과 전쟁 (Narr. 하하),다비치,조영수
2020,4,100,DUN DUN,EVERGLOW (에버글로우),"Olof Lindskog,Gavin Jones,Hayley Aitken,72,Ollipop"
2020,5,1,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),"Steven Lee,Andreas Johansson,Laurell,Sebastian Thott"
2020,5,2,덤더럼 (Dumhdurum),Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,5,3,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,5,4,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2020,5,5,Dolphin,오마이걸 (OH MY GIRL),"Ryan S. Jhun,Celine Svanback,Chloe Latimer,Jeppe London,Lauritz Christiansen"
2020,5,6,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,5,7,Stay Tonight,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2020,5,8,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2020,5,9,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,5,10,Ridin’,NCT DREAM,"Moonshine,Julien Maurice Moore,Tay Jasper,Adrian Mckinnon,Darius Martin,Hautboi Rich"
2020,5,11,LALALILALA,에이프릴 (APRIL),"moonc,강명신"
2020,5,12,Oh my god,(여자)아이들,"빅싼초,전소연"
2020,5,13,Obsession,EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,5,14,뱉어 (Spit it out),솔라 (마마무),"Dokkun,솔라"
2020,5,15,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,5,16,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,5,17,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,5,18,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,5,19,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,5,20,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,5,21,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,5,22,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,5,23,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,5,24,"세계가 불타버린 밤, 우린... (Can't You See Me?)",투모로우바이투게더,"Slow Rabbit,'Hitman' Bang,Supreme Boi,Melanie Fontana,Michel 'Lindgren' Schulz,Eric Zayne,Naz Tokio"
2020,5,25,LION,(여자)아이들,"빅싼초,전소연"
2020,5,26,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,5,27,Snapping,청하,"박우상,한재완"
2020,5,28,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,5,29,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2020,5,30,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,5,31,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,5,32,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,5,33,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,5,34,9와 4분의 3 승강장에서 너를 기다려 (Run Away),투모로우바이투게더,"Slow Rabbit,Supreme Boi,Melanie Fontana,Michel 'Lindgren' Schulz,Andreas Carlsson,'Hitman' Bang,Pauline Skott,Peter St James"
2020,5,35,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,5,36,비행기,거북이,임성훈
2020,5,37,좋은 날,아이유,이민수
2020,5,38,I’m in Trouble,뉴이스트,"BUMZU,백호,Anchor"
2020,5,39,스물셋,아이유,"이종훈,이채규,IU"
2020,5,40,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,5,41,Refresh,"지코, 강다니엘","Noah Conrad,Parker James,Steve Aoki,ZICO"
2020,5,42,너랑 나,아이유,이민수
2020,5,43,LATATA,(여자)아이들,"빅싼초,전소연"
2020,5,44,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,5,45,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,5,46,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,5,47,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2020,5,48,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2020,5,49,NonStop,NCT 127,"KENZIE,Greg Bonnick,Hayden Chapman,Adrian Mckinnon,LDN Noise"
2020,5,50,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,5,51,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,5,52,한 발짝 두 발짝,오마이걸 (OH MY GIRL),"진영,Command Freaks"
2020,5,53,메아리 (Love Me Now),NCT 127,"Mike Daley,Mitchell Owens,DEEZ,Wilbart 'Vedo' McCoy III"
2020,5,54,우리집,2PM,"준케이,를"
2020,5,55,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,5,56,날 보러 와요 (Come See Me),AOA,"Dokkun,서용배"
2020,5,57,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2020,5,58,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,5,59,하루 끝,아이유,"Dokkun,박근태"
2020,5,60,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,5,61,Drama,투모로우바이투게더,"Supreme Boi,Jake Torrey,Noah Conrad,Roland Spreckley,EL CAPITXN"
2020,5,62,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2020,5,63,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,5,64,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,5,65,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,5,66,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2020,5,67,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,5,68,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,5,69,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2020,5,70,한(一),(여자)아이들,"빅싼초,전소연"
2020,5,71,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2020,5,72,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2020,5,73,슬퍼지려 하기 전에,쿨 (COOL),최준영
2020,5,74,어느날 머리에서 뿔이 자랐다 (CROWN),투모로우바이투게더,"Slow Rabbit,Melanie Fontana,Michel 'Lindgren' Schulz,Supreme Boi,'Hitman' Bang,Mayu Wakisaka"
2020,5,75,순정 (純情),코요태,"최준영,조성현,김성태"
2020,5,76,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2020,5,77,8282,다비치,"Dokkun,이현승"
2020,5,78,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2020,5,79,I Don't Care,2NE1,"TEDDY,KUSH"
2020,5,80,날라리 (LALALAY),선미,"선미,FRANTS"
2020,5,81,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,5,82,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,5,83,사이렌 (Siren),선미,"선미,FRANTS"
2020,5,84,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2020,5,85,Senorita,(여자)아이들,"빅싼초,전소연"
2020,5,86,HER,블락비 (Block B),"ZICO,Poptime"
2020,5,87,애상,쿨 (COOL),윤일상
2020,5,88,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,5,89,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2020,5,90,CLOSER,오마이걸 (OH MY GIRL),"Laura Brian,Sean Alexander,Avenue 52"
2020,5,91,샴푸의 요정,투모로우바이투게더,"Kio장기호,EL CAPITXN,Slow Rabbit"
2020,5,92,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,5,93,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,5,94,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
